name,position
hannah abbott,419636
harry potter,419662
daphne greengrass,419672
hannah abbott,419687
harry potter,419690
daphne greengrass,419700
daphne greengrass,419720
harry potter,419726
susan bones,419735
hannah abbott,419744
harry potter,419760
hannah abbott,419768
hannah abbott,419795
daphne greengrass,419799
daphne greengrass,419807
hannah abbott,419813
harry potter,419831
daphne greengrass,419924
harry potter,419943
harry potter,419956
daphne greengrass,420085
blaise zabini,420150
draco malfoy,420266
blaise zabini,420295
daphne greengrass,420308
blaise zabini,420324
blaise zabini,420352
draco malfoy,420375
draco malfoy,420447
hermione granger,420476
lavender brown,420494
draco malfoy,420521
hermione granger,420558
draco malfoy,420563
hermione granger,420583
hermione granger,420605
draco malfoy,420619
draco malfoy,420627
draco malfoy,420655
draco malfoy,420679
hermione granger,420714
draco malfoy,420737
draco malfoy,420837
hermione granger,420847
draco malfoy,420893
draco malfoy,420914
theodore nott,421018
lucius malfoy,421040
draco malfoy,421073
draco malfoy,421206
albus dumbledore,421218
daphne greengrass,421277
amelia bones,421299
amelia bones,421315
daphne greengrass,421337
daphne greengrass,421381
amelia bones,421445
daphne greengrass,421480
daphne greengrass,421512
daphne greengrass,421587
neville longbottom,421616
draco malfoy,421634
padma patil,421643
harry potter,421673
padma patil,421751
draco malfoy,421778
draco malfoy,421783
draco malfoy,421861
draco malfoy,421871
harry potter,421877
hermione granger,421890
draco malfoy,421993
harry potter,422054
hermione granger,422057
hermione granger,422094
hermione granger,422116
draco malfoy,422169
hermione granger,422231
draco malfoy,422295
draco malfoy,422310
harry potter,422321
draco malfoy,422335
draco malfoy,422357
hermione granger,422408
hermione granger,422490
draco malfoy,422499
harry potter,422552
draco malfoy,422578
hermione granger,422592
draco malfoy,422596
hermione granger,422608
hermione granger,422620
draco malfoy,422644
hermione granger,422650
draco malfoy,422658
draco malfoy,422680
draco malfoy,422716
draco malfoy,422790
draco malfoy,422819
draco malfoy,422840
lucius malfoy,422843
draco malfoy,422856
narcissa malfoy,422860
bellatrix black,422873
draco malfoy,422885
hermione granger,422887
hermione granger,422890
draco malfoy,422925
draco malfoy,422933
hermione granger,422982
hermione granger,422990
draco malfoy,422994
draco malfoy,423011
draco malfoy,423043
draco malfoy,423123
hermione granger,423126
draco malfoy,423139
draco malfoy,423169
hermione granger,423172
draco malfoy,423212
hermione granger,423227
draco malfoy,423265
hermione granger,423349
draco malfoy,423364
draco malfoy,423373
draco malfoy,423374
hermione granger,423404
filius flitwick,423435
draco malfoy,423461
draco malfoy,423494
susan bones,423506
harry potter,423510
draco malfoy,423518
hermione granger,423528
filius flitwick,423548
harry potter,423566
padma patil,423577
susan bones,423579
padma patil,423586
hermione granger,423594
harry potter,423601
james potter,423602
susan bones,423633
harry potter,423636
hermione granger,423648
padma patil,423656
hermione granger,423666
harry potter,423690
harry potter,423854
james potter,423855
hermione granger,423859
harry potter,423894
draco malfoy,423905
hermione granger,423917
draco malfoy,423919
harry potter,423931
harry potter,423951
hermione granger,423959
harry potter,423982
harry potter,424010
james potter,424011
draco malfoy,424019
hermione granger,424032
harry potter,424109
draco malfoy,424121
hannah abbott,424151
daphne greengrass,424153
harry potter,424170
draco malfoy,424183
draco malfoy,424196
harry potter,424203
hermione granger,424216
hermione granger,424238
harry potter,424261
hermione granger,424262
harry potter,424299
hermione granger,424315
hermione granger,424323
harry potter,424326
hermione granger,424367
hermione granger,424383
harry potter,424390
harry potter,424413
hermione granger,424425
harry potter,424467
hermione granger,424490
harry potter,424508
harry potter,424528
bellatrix black,424610
harry potter,424637
hermione granger,424668
albus dumbledore,424683
harry potter,424694
harry potter,424726
harry potter,424730
harry potter,424850
hermione granger,424860
draco malfoy,424878
hermione granger,424885
draco malfoy,424903
harry potter,424934
draco malfoy,424959
hermione granger,424969
draco malfoy,424991
harry potter,425077
hermione granger,425081
hermione granger,425107
hermione granger,425156
albus dumbledore,425157
hermione granger,425174
harry potter,425221
harry potter,425268
harry potter,425277
albus dumbledore,425307
hermione granger,425309
ron weasley,425371
rita skeeter,425376
hermione granger,425385
minerva mcgonagall,425402
harry potter,425425
albus dumbledore,425454
bellatrix black,425501
harry potter,425520
draco malfoy,425556
draco malfoy,425563
draco malfoy,425600
draco malfoy,425656
draco malfoy,425723
draco malfoy,425764
draco malfoy,425775
draco malfoy,425790
hermione granger,425808
draco malfoy,425814
hermione granger,425831
draco malfoy,425839
hermione granger,425855
draco malfoy,425863
draco malfoy,425927
albus dumbledore,425960
harry potter,425974
minerva mcgonagall,425984
harry potter,426021
albus dumbledore,426062
harry potter,426065
amelia bones,426074
harry potter,426094
harry potter,426109
albus dumbledore,426157
harry potter,426164
draco malfoy,426179
hermione granger,426185
harry potter,426191
draco malfoy,426200
hermione granger,426212
minerva mcgonagall,426239
hermione granger,426251
hermione granger,426337
hermione granger,426384
albus dumbledore,426392
harry potter,426402
albus dumbledore,426405
harry potter,426441
albus dumbledore,426450
harry potter,426479
hermione granger,426485
harry potter,426530
harry potter,426552
harry potter,426570
minerva mcgonagall,426571
hermione granger,426632
draco malfoy,426638
draco malfoy,426654
harry potter,426672
harry potter,426749
hermione granger,426764
draco malfoy,426774
draco malfoy,426800
draco malfoy,426811
minerva mcgonagall,426819
harry potter,426858
harry potter,426899
harry potter,426920
albus dumbledore,426928
albus dumbledore,426953
voldemort,426956
albus dumbledore,427096
harry potter,427099
harry potter,427108
albus dumbledore,427181
harry potter,427190
harry potter,427241
voldemort,427275
voldemort,427326
voldemort,427341
hermione granger,427390
voldemort,427410
minerva mcgonagall,427433
albus dumbledore,427449
harry potter,427480
harry potter,427486
albus dumbledore,427505
albus dumbledore,427519
voldemort,427538
albus dumbledore,427588
voldemort,427655
harry potter,427712
albus dumbledore,427755
harry potter,427766
minerva mcgonagall,427767
albus dumbledore,427785
hermione granger,427791
filius flitwick,427794
harry potter,427806
minerva mcgonagall,427821
hermione granger,427844
harry potter,427849
harry potter,427871
hermione granger,427885
harry potter,427905
harry potter,427917
hermione granger,427931
harry potter,428019
harry potter,428020
hermione granger,428031
harry potter,428048
harry potter,428064
harry potter,428113
hermione granger,428122
draco malfoy,428128
draco malfoy,428132
harry potter,428151
lucius malfoy,428154
hermione granger,428164
harry potter,428180
albus dumbledore,428182
lucius malfoy,428191
lucius malfoy,428195
harry potter,428208
minerva mcgonagall,428222
harry potter,428279
albus dumbledore,428298
lucius malfoy,428321
harry potter,428338
lucius malfoy,428363
draco malfoy,428377
minerva mcgonagall,428387
albus dumbledore,428393
harry potter,428409
lucius malfoy,428441
harry potter,428444
draco malfoy,428464
draco malfoy,428514
albus dumbledore,428528
harry potter,428530
draco malfoy,428536
lucius malfoy,428541
draco malfoy,428556
albus dumbledore,428559
draco malfoy,428582
hermione granger,428589
harry potter,428594
harry potter,428600
voldemort,428626
albus dumbledore,428636
voldemort,428683
harry potter,428694
voldemort,428695
hermione granger,428713
draco malfoy,428716
harry potter,428738
harry potter,428754
harry potter,428790
minerva mcgonagall,428792
draco malfoy,428809
harry potter,428819
harry potter,428878
harry potter,428919
hermione granger,428991
albus dumbledore,429010
minerva mcgonagall,429013
harry potter,429041
harry potter,429045
hermione granger,429109
harry potter,429111
harry potter,429138
bellatrix black,429150
harry potter,429212
minerva mcgonagall,429215
harry potter,429399
harry potter,429409
albus dumbledore,429417
hermione granger,429428
harry potter,429450
harry potter,429546
albus dumbledore,429560
harry potter,429580
albus dumbledore,429628
minerva mcgonagall,429629
albus dumbledore,429660
harry potter,429692
harry potter,429744
minerva mcgonagall,429783
harry potter,429791
hermione granger,429837
sybill trelawney,430011
george weasley,430021
george weasley,430036
fred weasley,430072
george weasley,430074
sybill trelawney,430122
albus dumbledore,430138
fred weasley,430154
bellatrix black,430164
george weasley,430175
fred weasley,430188
george weasley,430190
draco malfoy,430214
fred weasley,430249
george weasley,430251
albus dumbledore,430260
hermione granger,430269
george weasley,430284
fred weasley,430286
fred weasley,430339
george weasley,430341
albus dumbledore,430439
fred weasley,430453
george weasley,430455
ron weasley,430594
hermione granger,430608
draco malfoy,430619
albus dumbledore,430668
albus dumbledore,430670
tom riddle,430689
bellatrix black,430912
hermione granger,431227
hermione granger,431269
albus dumbledore,431365
padma patil,431613
hermione granger,431619
draco malfoy,431668
padma patil,431705
draco malfoy,431711
hermione granger,431718
draco malfoy,431724
hermione granger,431732
padma patil,431750
hermione granger,431833
draco malfoy,431843
harry potter,431853
harry potter,431900
draco malfoy,431936
hermione granger,431940
harry potter,431948
harry potter,432012
padma patil,432017
